file_name,steering_target,speed_target,type_label
DRITTO_48_v1p0_s0p09.png,0.09458330086746072,1.0,DRITTO
DRITTO_49_v0p62_s-0p16.png,-0.15575100709711853,0.625,DRITTO
DRITTO_50_v0p4_s-0p23.png,-0.2343134621651769,0.4,DRITTO
DRITTO_51_v0p1_s0p32.png,0.32245548615258907,0.1,DRITTO
DRITTO_52_v1p0_s-0p25.png,-0.24773452394661444,1.0,DRITTO
DRITTO_53_v0p48_s-0p15.png,-0.14952361924537486,0.475,DRITTO
DRITTO_54_v0p62_s0p16.png,0.15928338126330086,0.625,DRITTO
DRITTO_55_v1p0_s0p24.png,0.24084841558710907,1.0,DRITTO
DRITTO_56_v0p1_s0p03.png,0.028222378207863642,0.1,DRITTO
DRITTO_57_v0p48_s-0p22.png,-0.22038672978344284,0.475,DRITTO
DRITTO_58_v0p78_s0p4.png,0.39877003204069617,0.775,DRITTO
DRITTO_59_v0p25_s0p08.png,0.08026761740954073,0.25,DRITTO
DRITTO_60_v0p32_s0p15.png,0.1525272373659012,0.325,DRITTO
DRITTO_61_v0p48_s0p05.png,0.04981355405799665,0.475,DRITTO
DRITTO_62_v0p32_s0p24.png,0.24476943092563777,0.325,DRITTO
DRITTO_63_v0p62_s-0p04.png,-0.04111617859904517,0.625,DRITTO
DRITTO_64_v0p55_s0p09.png,0.08839511501609572,0.55,DRITTO
DRITTO_65_v0p55_s-0p17.png,-0.1743679977713586,0.55,DRITTO
DRITTO_66_v0p1_s-0p44.png,-0.4415067647093364,0.1,DRITTO
DRITTO_67_v0p18_s0p26.png,0.2588517419067371,0.175,DRITTO
DRITTO_68_v0p1_s-0p3.png,-0.2976744990289922,0.1,DRITTO
DRITTO_69_v0p18_s0p08.png,0.08360680085529239,0.175,DRITTO
DRITTO_70_v0p25_s-0p3.png,-0.2997403044559376,0.25,DRITTO
DRITTO_71_v0p25_s-0p13.png,-0.13493846282300234,0.25,DRITTO
DRITTO_72_v0p92_s0p19.png,0.188605633725574,0.9249999999999999,DRITTO
DRITTO_73_v0p85_s-0p35.png,-0.3485579311964919,0.85,DRITTO
DRITTO_74_v0p1_s0p09.png,0.0938995112515803,0.1,DRITTO
DRITTO_75_v0p7_s0p05.png,0.05002410990318416,0.7,DRITTO
DRITTO_76_v0p18_s0p06.png,0.06190586898820405,0.175,DRITTO
DRITTO_77_v0p55_s-0p33.png,-0.3283838322299921,0.55,DRITTO
DRITTO_78_v0p62_s-0p44.png,-0.43642095048099033,0.625,DRITTO
DRITTO_79_v1p0_s0p34.png,0.33767477916971533,1.0,DRITTO
DRITTO_80_v0p18_s-0p22.png,-0.22334700033096275,0.175,DRITTO
DRITTO_81_v0p4_s-0p4.png,-0.39546538085623134,0.4,DRITTO
DRITTO_82_v0p32_s0p17.png,0.16988433146438908,0.325,DRITTO
DRITTO_83_v0p1_s0p07.png,0.07100028409550091,0.1,DRITTO
DRITTO_84_v0p7_s0p4.png,0.4001607984134617,0.7,DRITTO
DRITTO_85_v0p7_s-0p22.png,-0.22080487380366692,0.7,DRITTO
DRITTO_86_v0p48_s-0p06.png,-0.0636266893248069,0.475,DRITTO
DRITTO_87_v0p78_s-0p32.png,-0.3228756295940277,0.775,DRITTO
DRITTO_88_v0p85_s0p11.png,0.11039409310835586,0.85,DRITTO
DRITTO_89_v0p4_s-0p08.png,-0.07516458465153966,0.4,DRITTO
DRITTO_90_v0p48_s0p38.png,0.3753361414408631,0.475,DRITTO
DRITTO_91_v0p92_s-0p22.png,-0.22118168929146498,0.9249999999999999,DRITTO
DRITTO_92_v1p0_s-0p02.png,-0.01960855468706038,1.0,DRITTO
DRITTO_93_v0p1_s0p02.png,0.020270918679975165,0.1,DRITTO
DRITTO_94_v0p85_s0p32.png,0.32339369497586595,0.85,DRITTO
DRITTO_95_v0p4_s0p39.png,0.38814896919293684,0.4,DRITTO
DRITTO_96_v0p85_s-0p24.png,-0.23972616353393994,0.85,DRITTO
DRITTO_97_v0p4_s0p19.png,0.18708457781642637,0.4,DRITTO
DRITTO_98_v0p62_s0p27.png,0.26747206619227365,0.625,DRITTO
DRITTO_99_v0p62_s-0p05.png,-0.051663349048572095,0.625,DRITTO
DRITTO_100_v0p92_s-0p02.png,-0.022516504390027395,0.9249999999999999,DRITTO
DRITTO_101_v0p32_s0p26.png,0.2627018106659375,0.325,DRITTO
DRITTO_102_v0p32_s-0p27.png,-0.27102168097161183,0.325,DRITTO
DRITTO_103_v0p25_s0p0.png,0.0012494044149461783,0.25,DRITTO
DRITTO_104_v0p4_s-0p07.png,-0.0701796049948934,0.4,DRITTO
DRITTO_105_v0p25_s-0p29.png,-0.29283115898912093,0.25,DRITTO
DRITTO_106_v0p1_s-0p13.png,-0.12766634826012202,0.1,DRITTO
DRITTO_107_v0p32_s0p23.png,0.2347571182143447,0.325,DRITTO
DRITTO_108_v0p78_s0p38.png,0.38081117873094084,0.775,DRITTO
DRITTO_109_v0p7_s0p37.png,0.37039384025831645,0.7,DRITTO
DRITTO_110_v0p1_s0p16.png,0.15904194234856092,0.1,DRITTO
DRITTO_111_v0p32_s0p27.png,0.26528436572601355,0.325,DRITTO
DRITTO_112_v0p78_s0p25.png,0.24542389146839497,0.775,DRITTO
DRITTO_113_v0p62_s0p02.png,0.01659852598465904,0.625,DRITTO
DRITTO_114_v0p48_s0p29.png,0.2929637955421628,0.475,DRITTO
DRITTO_115_v0p7_s0p25.png,0.24909582617622483,0.7,DRITTO
DRITTO_116_v0p78_s-0p08.png,-0.07735824160057246,0.775,DRITTO
DRITTO_117_v0p62_s-0p22.png,-0.2164498581810638,0.625,DRITTO
DRITTO_118_v0p1_s-0p3.png,-0.3002240469707429,0.1,DRITTO
DRITTO_119_v0p1_s-0p28.png,-0.2796628011476062,0.1,DRITTO
DRITTO_120_v0p32_s0p33.png,0.3297160986691509,0.325,DRITTO
DRITTO_121_v0p4_s-0p36.png,-0.3600196487547576,0.4,DRITTO
DRITTO_122_v1p0_s0p0.png,0.003844216727894946,1.0,DRITTO
DRITTO_123_v0p4_s-0p21.png,-0.2128675779889039,0.4,DRITTO
DRITTO_124_v0p85_s-0p14.png,-0.14292504680095447,0.85,DRITTO
DRITTO_125_v0p78_s-0p39.png,-0.3877677698002298,0.775,DRITTO
DRITTO_126_v0p48_s-0p06.png,-0.059250288908644165,0.475,DRITTO
DRITTO_127_v0p32_s-0p21.png,-0.21316280997132692,0.325,DRITTO
DRITTO_128_v1p0_s0p27.png,0.26529896472456005,1.0,DRITTO
DRITTO_129_v0p25_s0p24.png,0.2383145537196593,0.25,DRITTO
DRITTO_130_v0p4_s0p09.png,0.09114067745342382,0.4,DRITTO
DRITTO_131_v0p62_s-0p41.png,-0.40865325834943805,0.625,DRITTO
DRITTO_132_v0p25_s-0p28.png,-0.2791612863414902,0.25,DRITTO
DRITTO_133_v0p25_s0p13.png,0.12816373751135762,0.25,DRITTO
DRITTO_134_v0p85_s-0p16.png,-0.15587737690485423,0.85,DRITTO
DRITTO_135_v0p48_s0p11.png,0.11452255702947732,0.475,DRITTO
DRITTO_136_v0p7_s0p16.png,0.1561759891876915,0.7,DRITTO
DRITTO_137_v0p78_s0p4.png,0.40182434243104875,0.775,DRITTO
DRITTO_138_v0p62_s0p02.png,0.01948690614761423,0.625,DRITTO
DRITTO_139_v0p25_s0p04.png,0.04002595209155343,0.25,DRITTO
DRITTO_140_v1p0_s0p22.png,0.21771610679479167,1.0,DRITTO
DRITTO_141_v0p7_s-0p3.png,-0.29938058775113446,0.7,DRITTO
DRITTO_142_v0p85_s0p37.png,0.3727697612311141,0.85,DRITTO
DRITTO_143_v0p85_s0p38.png,0.3803671919425191,0.85,DRITTO
DRITTO_144_v0p7_s-0p23.png,-0.23365410610206866,0.7,DRITTO
DRITTO_145_v0p4_s-0p44.png,-0.435531773195709,0.4,DRITTO
DRITTO_146_v0p18_s0p35.png,0.3501186851199483,0.175,DRITTO
DRITTO_147_v0p48_s0p14.png,0.13853882432064735,0.475,DRITTO
DRITTO_148_v0p1_s0p4.png,0.39630023918506957,0.1,DRITTO
DRITTO_149_v0p92_s0p19.png,0.19330117863819368,0.9249999999999999,DRITTO
DRITTO_150_v1p0_s0p22.png,0.22014600128850903,1.0,DRITTO
DRITTO_151_v0p4_s0p18.png,0.18172218931267142,0.4,DRITTO
DRITTO_152_v0p55_s-0p02.png,-0.022533248245173318,0.55,DRITTO
DRITTO_153_v0p55_s0p25.png,0.24558894237122458,0.55,DRITTO
DRITTO_154_v0p48_s0p17.png,0.16981622385413292,0.475,DRITTO
DRITTO_155_v0p48_s0p19.png,0.193127578948266,0.475,DRITTO
DRITTO_156_v0p32_s-0p04.png,-0.03764552751187955,0.325,DRITTO
DRITTO_157_v0p7_s-0p02.png,-0.01928151129267168,0.7,DRITTO
DRITTO_158_v0p92_s-0p35.png,-0.35357892193637563,0.9249999999999999,DRITTO
DRITTO_159_v0p4_s0p15.png,0.1515967702988704,0.4,DRITTO
DRITTO_160_v0p55_s-0p02.png,-0.015653798867878564,0.55,DRITTO
DRITTO_161_v0p92_s0p06.png,0.06018142354400141,0.9249999999999999,DRITTO
DRITTO_162_v0p18_s0p26.png,0.25650216278191895,0.175,DRITTO
DRITTO_163_v0p1_s-0p22.png,-0.22349754002357508,0.1,DRITTO
DRITTO_164_v0p7_s0p21.png,0.20552858755904144,0.7,DRITTO
DRITTO_165_v1p0_s0p19.png,0.18671720173300854,1.0,DRITTO
DRITTO_166_v0p32_s-0p43.png,-0.4258188430239135,0.325,DRITTO
DRITTO_167_v0p48_s0p3.png,0.2953977979844876,0.475,DRITTO
DRITTO_168_v0p48_s-0p39.png,-0.3929327075636352,0.475,DRITTO
DRITTO_169_v0p4_s0p15.png,0.14868389901489698,0.4,DRITTO
DRITTO_170_v0p62_s-0p08.png,-0.07741469988461959,0.625,DRITTO
DRITTO_171_v0p55_s0p31.png,0.31343387077963336,0.55,DRITTO
DRITTO_172_v0p32_s-0p26.png,-0.25983113333207525,0.325,DRITTO
DRITTO_173_v0p18_s-0p1.png,-0.10317098593927763,0.175,DRITTO
DRITTO_174_v0p32_s-0p36.png,-0.356166881221466,0.325,DRITTO
DRITTO_175_v0p32_s-0p39.png,-0.3945563017358246,0.325,DRITTO
DRITTO_176_v0p18_s-0p36.png,-0.358527640248095,0.175,DRITTO
DRITTO_177_v0p1_s-0p03.png,-0.028211982380221243,0.1,DRITTO
DRITTO_178_v0p55_s0p42.png,0.42421032027790934,0.55,DRITTO
DRITTO_179_v0p78_s0p32.png,0.3247211272550938,0.775,DRITTO
DRITTO_180_v0p1_s-0p37.png,-0.36750625181386326,0.1,DRITTO
DRITTO_181_v0p7_s0p35.png,0.34916978814364596,0.7,DRITTO
DRITTO_182_v0p7_s-0p1.png,-0.10308786469137547,0.7,DRITTO
DRITTO_183_v0p78_s-0p34.png,-0.3435561749764226,0.775,DRITTO
DRITTO_184_v0p32_s0p1.png,0.09572387343883647,0.325,DRITTO
DRITTO_185_v1p0_s0p23.png,0.230221855088117,1.0,DRITTO
DRITTO_186_v0p1_s-0p41.png,-0.4070306960898676,0.1,DRITTO
DRITTO_187_v0p25_s-0p07.png,-0.07256912696903485,0.25,DRITTO
DRITTO_188_v0p1_s-0p18.png,-0.17924852540339073,0.1,DRITTO
DRITTO_189_v0p78_s-0p23.png,-0.2287179914364303,0.775,DRITTO
DRITTO_190_v0p92_s-0p06.png,-0.06485785362764489,0.9249999999999999,DRITTO
DRITTO_191_v0p85_s0p02.png,0.0217448672791193,0.85,DRITTO
DRITTO_192_v0p85_s0p01.png,0.013753597487267694,0.85,DRITTO
DRITTO_193_v0p4_s0p42.png,0.421913352441492,0.4,DRITTO
DRITTO_194_v0p55_s-0p25.png,-0.2467005108464437,0.55,DRITTO
DRITTO_195_v1p0_s0p26.png,0.2639012033891956,1.0,DRITTO
DRITTO_196_v0p1_s0p38.png,0.3756852326532787,0.1,DRITTO
DRITTO_197_v0p85_s-0p0.png,-0.0028757116176971066,0.85,DRITTO
DRITTO_198_v0p1_s-0p17.png,-0.16550879409710934,0.1,DRITTO
DRITTO_199_v0p18_s-0p01.png,-0.012416089179458627,0.175,DRITTO
DRITTO_200_v0p7_s-0p09.png,-0.0945110559631743,0.7,DRITTO
DRITTO_201_v0p48_s0p34.png,0.34308066007176785,0.475,DRITTO
DRITTO_202_v0p18_s0p11.png,0.11190073931867113,0.175,DRITTO
DRITTO_203_v0p32_s0p11.png,0.11284046727459444,0.325,DRITTO
DRITTO_204_v0p78_s-0p03.png,-0.03432067890860581,0.775,DRITTO
DRITTO_205_v0p48_s0p41.png,0.40880590139165845,0.475,DRITTO
DRITTO_206_v0p48_s-0p24.png,-0.23594933793402406,0.475,DRITTO
DRITTO_207_v0p92_s0p08.png,0.07831121959215312,0.9249999999999999,DRITTO
DRITTO_208_v1p0_s0p44.png,0.4364882149496709,1.0,DRITTO
DRITTO_209_v0p7_s0p05.png,0.0467564597505103,0.7,DRITTO
DRITTO_210_v0p32_s0p15.png,0.15387526915284333,0.325,DRITTO
DRITTO_211_v0p92_s0p27.png,0.27089847978026604,0.9249999999999999,DRITTO
DRITTO_212_v0p32_s0p27.png,0.2677628808181535,0.325,DRITTO
DRITTO_213_v0p55_s-0p13.png,-0.12728589701206497,0.55,DRITTO
DRITTO_214_v0p78_s0p12.png,0.12015908276412755,0.775,DRITTO
DRITTO_215_v0p92_s-0p28.png,-0.27875549961236995,0.9249999999999999,DRITTO
DRITTO_216_v1p0_s-0p25.png,-0.24858177833614276,1.0,DRITTO
DRITTO_217_v0p1_s-0p3.png,-0.29609892478139893,0.1,DRITTO
DRITTO_218_v0p32_s-0p24.png,-0.23670041121689767,0.325,DRITTO
DRITTO_219_v0p1_s0p25.png,0.24769644906359933,0.1,DRITTO
DRITTO_220_v0p25_s-0p4.png,-0.3999037819794037,0.25,DRITTO
DRITTO_221_v0p78_s-0p34.png,-0.33621728295025893,0.775,DRITTO
DRITTO_222_v0p92_s0p16.png,0.1586056335306323,0.9249999999999999,DRITTO
DRITTO_223_v0p78_s-0p14.png,-0.14011760882684077,0.775,DRITTO
DRITTO_224_v0p92_s0p37.png,0.36636644260419765,0.9249999999999999,DRITTO
DRITTO_225_v0p4_s0p11.png,0.11096333587323895,0.4,DRITTO
DRITTO_226_v0p25_s-0p1.png,-0.09529667471865094,0.25,DRITTO
DRITTO_227_v0p85_s-0p02.png,-0.022559856458635806,0.85,DRITTO
DRITTO_228_v1p0_s-0p14.png,-0.13871515605561577,1.0,DRITTO
DRITTO_229_v1p0_s-0p44.png,-0.44328574525025577,1.0,DRITTO
DRITTO_230_v0p25_s-0p15.png,-0.1482311864241593,0.25,DRITTO
DRITTO_231_v0p32_s0p3.png,0.2955883282742286,0.325,DRITTO
DRITTO_232_v0p78_s0p39.png,0.3935360675073508,0.775,DRITTO
DRITTO_233_v1p0_s0p35.png,0.34545945684308815,1.0,DRITTO
DRITTO_234_v0p4_s-0p06.png,-0.058972149380556935,0.4,DRITTO
DRITTO_235_v0p85_s-0p13.png,-0.1336995269683675,0.85,DRITTO
DRITTO_236_v0p92_s-0p44.png,-0.43660956985809957,0.9249999999999999,DRITTO
DRITTO_237_v0p1_s0p36.png,0.36021845377116385,0.1,DRITTO
DRITTO_238_v0p85_s-0p1.png,-0.09702099942180789,0.85,DRITTO
DRITTO_239_v0p1_s0p41.png,0.4127617585732716,0.1,DRITTO
DRITTO_240_v0p92_s0p26.png,0.25726375591375006,0.9249999999999999,DRITTO
DRITTO_241_v0p25_s0p12.png,0.11667168634534358,0.25,DRITTO
DRITTO_242_v1p0_s-0p18.png,-0.17547581109882862,1.0,DRITTO
DRITTO_243_v0p32_s-0p15.png,-0.15032400213088531,0.325,DRITTO
DRITTO_244_v0p25_s0p31.png,0.31418283791155804,0.25,DRITTO
DRITTO_245_v0p1_s0p19.png,0.19449692486832745,0.1,DRITTO
DRITTO_246_v0p4_s0p01.png,0.012444778757130869,0.4,DRITTO
DRITTO_247_v0p7_s-0p11.png,-0.11192259548028144,0.7,DRITTO
DRITTO_248_v0p78_s-0p18.png,-0.17857692103153713,0.775,DRITTO
DRITTO_249_v0p18_s0p31.png,0.305348623674093,0.175,DRITTO
DRITTO_250_v0p55_s-0p27.png,-0.26730214197272373,0.55,DRITTO
DRITTO_251_v1p0_s0p0.png,0.003153595849379599,1.0,DRITTO
DRITTO_252_v1p0_s-0p38.png,-0.37618905666334446,1.0,DRITTO
DRITTO_253_v1p0_s-0p13.png,-0.13337807500362636,1.0,DRITTO
DRITTO_254_v0p32_s0p01.png,0.009009681039377307,0.325,DRITTO
DRITTO_255_v1p0_s-0p2.png,-0.1974818534404248,1.0,DRITTO
DRITTO_256_v0p78_s0p16.png,0.16401800844155273,0.775,DRITTO
DRITTO_257_v0p78_s-0p21.png,-0.2140921660369375,0.775,DRITTO
DRITTO_258_v0p78_s-0p34.png,-0.34057524259515987,0.775,DRITTO
DRITTO_259_v0p78_s-0p01.png,-0.008184058588897971,0.775,DRITTO
DRITTO_260_v0p85_s0p15.png,0.14886433604674434,0.85,DRITTO
DRITTO_261_v0p48_s-0p12.png,-0.12484242732204977,0.475,DRITTO
DRITTO_262_v0p62_s0p19.png,0.19133355094024726,0.625,DRITTO
DRITTO_263_v0p25_s-0p37.png,-0.3719605427804034,0.25,DRITTO
DRITTO_264_v0p1_s-0p16.png,-0.16004609094473743,0.1,DRITTO
DRITTO_265_v0p1_s-0p22.png,-0.22346660916480324,0.1,DRITTO
DRITTO_266_v0p18_s0p24.png,0.24282099730595144,0.175,DRITTO
DRITTO_267_v0p92_s-0p21.png,-0.2070234861305863,0.9249999999999999,DRITTO
DRITTO_268_v0p92_s0p38.png,0.3787366997514538,0.9249999999999999,DRITTO
DRITTO_269_v0p1_s-0p05.png,-0.05164949602787294,0.1,DRITTO
DRITTO_270_v0p1_s-0p33.png,-0.32607807801014854,0.1,DRITTO
DRITTO_271_v0p78_s-0p17.png,-0.16609092411126858,0.775,DRITTO
DRITTO_272_v0p4_s0p14.png,0.13857757424006573,0.4,DRITTO
DRITTO_273_v0p55_s-0p08.png,-0.0751039616883572,0.55,DRITTO
DRITTO_274_v0p48_s0p18.png,0.18456257370360105,0.475,DRITTO
DRITTO_275_v0p1_s0p13.png,0.13180989758045208,0.1,DRITTO
DRITTO_276_v0p55_s-0p44.png,-0.4418115372828085,0.55,DRITTO
DRITTO_277_v0p7_s-0p04.png,-0.03808817636404105,0.7,DRITTO
DRITTO_278_v0p32_s-0p32.png,-0.3194151928781775,0.325,DRITTO
DRITTO_279_v0p92_s0p34.png,0.3358010148734917,0.9249999999999999,DRITTO
DRITTO_280_v0p32_s0p41.png,0.40711168857846386,0.325,DRITTO
DRITTO_281_v0p25_s-0p01.png,-0.005339554135990258,0.25,DRITTO
DRITTO_282_v0p78_s0p12.png,0.11666383356497652,0.775,DRITTO
DRITTO_283_v0p62_s-0p08.png,-0.08419948987076929,0.625,DRITTO
DRITTO_284_v0p1_s0p2.png,0.1987300406635459,0.1,DRITTO
DRITTO_285_v0p55_s-0p26.png,-0.25990045674190804,0.55,DRITTO
DRITTO_286_v0p78_s0p36.png,0.36335167972670684,0.775,DRITTO
DRITTO_287_v0p1_s0p29.png,0.28878669499220205,0.1,DRITTO
DRITTO_288_v0p1_s0p42.png,0.4211665983456411,0.1,DRITTO
DRITTO_289_v0p78_s0p14.png,0.13627195364200878,0.775,DRITTO
DRITTO_290_v0p48_s0p35.png,0.34568953156992915,0.475,DRITTO
DRITTO_291_v0p62_s0p22.png,0.2211992226066015,0.625,DRITTO
DRITTO_292_v1p0_s-0p19.png,-0.19423635224377842,1.0,DRITTO
DRITTO_293_v0p92_s-0p22.png,-0.22392948759349923,0.9249999999999999,DRITTO
DRITTO_294_v0p85_s-0p01.png,-0.014937204348984741,0.85,DRITTO
DRITTO_295_v0p1_s-0p35.png,-0.35328509606547703,0.1,DRITTO
DRITTO_296_v0p4_s-0p12.png,-0.12300024015436242,0.4,DRITTO
DRITTO_297_v1p0_s0p42.png,0.4213477603315282,1.0,DRITTO
DRITTO_298_v0p18_s-0p27.png,-0.26880035370117666,0.175,DRITTO
DRITTO_299_v0p7_s0p19.png,0.19240300526029638,0.7,DRITTO
DRITTO_300_v0p1_s0p41.png,0.4089640162806223,0.1,DRITTO
DRITTO_301_v0p48_s0p37.png,0.3742385184920057,0.475,DRITTO
DRITTO_302_v0p78_s0p33.png,0.3257275859114201,0.775,DRITTO
DRITTO_303_v0p32_s-0p13.png,-0.1295863703238031,0.325,DRITTO
DRITTO_304_v0p4_s0p33.png,0.32604000276253803,0.4,DRITTO
DRITTO_305_v0p32_s-0p18.png,-0.18286917352235668,0.325,DRITTO
DRITTO_306_v0p7_s-0p22.png,-0.21732518563967204,0.7,DRITTO
DRITTO_307_v0p62_s-0p36.png,-0.3612396757770203,0.625,DRITTO
DRITTO_308_v0p85_s0p33.png,0.3275999049400485,0.85,DRITTO
DRITTO_309_v0p32_s-0p39.png,-0.38784940693357267,0.325,DRITTO
DRITTO_310_v0p1_s0p11.png,0.1122464464880425,0.1,DRITTO
DRITTO_311_v0p4_s-0p01.png,-0.006925649216169404,0.4,DRITTO
DRITTO_312_v0p62_s-0p39.png,-0.39042701705727884,0.625,DRITTO
DRITTO_313_v0p18_s-0p27.png,-0.2719972229066809,0.175,DRITTO
DRITTO_314_v0p85_s0p2.png,0.19570316540537494,0.85,DRITTO
DRITTO_315_v0p1_s0p1.png,0.1027274074601972,0.1,DRITTO
DRITTO_316_v0p85_s0p32.png,0.31862336180239154,0.85,DRITTO
DRITTO_317_v0p48_s-0p16.png,-0.15702896098271674,0.475,DRITTO
DRITTO_318_v1p0_s-0p09.png,-0.08627124044533707,1.0,DRITTO
DRITTO_319_v0p7_s0p35.png,0.3497304900914993,0.7,DRITTO
DRITTO_320_v0p7_s-0p0.png,-0.0003025125566908347,0.7,DRITTO
DRITTO_321_v0p85_s-0p25.png,-0.2534250656841457,0.85,DRITTO
DRITTO_322_v0p55_s-0p43.png,-0.4310355135628323,0.55,DRITTO
DRITTO_323_v0p1_s0p35.png,0.3495394067674595,0.1,DRITTO
DRITTO_324_v0p4_s0p02.png,0.017427743633242246,0.4,DRITTO
DRITTO_325_v1p0_s0p19.png,0.18953614103735522,1.0,DRITTO
DRITTO_326_v0p62_s0p15.png,0.152093268388452,0.625,DRITTO
DRITTO_327_v0p32_s-0p02.png,-0.02340942122462207,0.325,DRITTO
DRITTO_328_v0p1_s-0p24.png,-0.2361823562912737,0.1,DRITTO
DRITTO_329_v0p32_s-0p25.png,-0.24875303257786086,0.325,DRITTO
DRITTO_330_v0p62_s-0p28.png,-0.2756957889594395,0.625,DRITTO
DRITTO_331_v1p0_s-0p03.png,-0.02669722751790664,1.0,DRITTO
DRITTO_332_v0p32_s0p32.png,0.31879127099423515,0.325,DRITTO
DRITTO_333_v0p18_s-0p23.png,-0.2317429310121942,0.175,DRITTO
DRITTO_334_v0p92_s0p19.png,0.19173801913370428,0.9249999999999999,DRITTO
DRITTO_335_v0p4_s0p05.png,0.054511279527413,0.4,DRITTO
DRITTO_336_v1p0_s-0p17.png,-0.1719362905626814,1.0,DRITTO
DRITTO_337_v0p55_s-0p17.png,-0.16826586942880603,0.55,DRITTO
DRITTO_338_v0p85_s0p08.png,0.08087405206611926,0.85,DRITTO
DRITTO_339_v1p0_s-0p13.png,-0.1261835951927938,1.0,DRITTO
DRITTO_340_v0p55_s-0p1.png,-0.09544217012397506,0.55,DRITTO
DRITTO_341_v0p1_s-0p29.png,-0.2896723937249512,0.1,DRITTO
DRITTO_342_v0p32_s0p42.png,0.4162915313432761,0.325,DRITTO
DRITTO_343_v0p48_s0p21.png,0.20791882553251154,0.475,DRITTO
DRITTO_344_v0p18_s-0p24.png,-0.24430932811937536,0.175,DRITTO
DRITTO_345_v0p1_s-0p02.png,-0.015940228898814687,0.1,DRITTO
